method,dataset,top1_acc_mean,top1_acc_std,ece_mean,ece_std,count,note
zo_base,gaussian_noise,61.66639719999999,0.4554809807227981,3.5907799999999996,0.1045392605675016,5,per_corruption_across_seeds
zo_base,shot_noise,61.8643982,1.1017199252993932,4.599359999999999,0.6222856924275219,5,per_corruption_across_seeds
zo_base,impulse_noise,62.597998,0.7216324639322977,4.31312,0.5952544094754781,5,per_corruption_across_seeds
zo_base,defocus_blur,54.566799200000005,0.4493389562476181,3.0971,0.518616722638212,5,per_corruption_across_seeds
zo_base,glass_blur,52.125998800000005,0.4964819714770125,3.01762,0.20724803256002225,5,per_corruption_across_seeds
zo_base,motion_blur,60.292797799999995,0.2561971260586284,3.4994,0.13397945738059994,5,per_corruption_across_seeds
zo_base,zoom_blur,55.549199,1.998904457196992,3.92962,0.2342106679893125,5,per_corruption_across_seeds
zo_base,snow,68.3663972,0.5526703581749283,5.378739999999999,0.4414054859196928,5,per_corruption_across_seeds
zo_base,frost,66.37679920000001,0.7517679466472327,6.82152,1.1637723196570708,5,per_corruption_across_seeds
zo_base,fog,69.2239974,2.150900354504197,13.3512,3.7786645941390464,5,per_corruption_across_seeds
zo_base,brightness,79.6967956,0.3016334643251627,7.410080000000001,0.5864026747892611,5,per_corruption_across_seeds
zo_base,contrast,50.58279879999999,23.531924057658387,9.090860000000001,4.094977759768666,5,per_corruption_across_seeds
zo_base,elastic_transform,59.073998200000005,2.183175906106216,4.018939999999999,0.11830379537445088,5,per_corruption_across_seeds
zo_base,pixelate,70.9735992,0.3655519528113625,6.116300000000001,0.2481300364728141,5,per_corruption_across_seeds
zo_base,jpeg_compression,70.8491972,0.9240480817593842,6.279259999999999,0.2610545019722892,5,per_corruption_across_seeds
zo_base,ImageNet-C_Overall,62.92047806666667,1.985662287948889,5.63426,0.30324313805555114,5,overall_across_seeds
